fips,breast.wf9699,pop.wf9699,cervix.wf9699,lung.wf9699,prostate.wm9699,pop.wm9699,lung.wm9699,prostate.bm9699,pop.bm9699,Totalpop,Smokecurmsm,Smokevrmsm,Smokecurmsf,Smokevrmsf,Obesesm,Noinssm,Mammog2ysm,Pap3yrsm,ses1990,CR9599Sm,fobt2ysm,BlackPct,HispPct
37039,37.1,44471,2.3,39.8,42.6,41391,84.3,132.4,1021,20170,0.261,0.496,0.235,0.452,0.298,0.113,0.494,0.628,86.14,19.7,0.28,1.84,0.36
37041,14.8,18177,0,47,26.8,16576,100.5,76.1,9699,13506,0.288,0.553,0.218,0.458,0.372,0.139,0.433,0.688,92.37,24.6,0.19,37.82,0.22
37043,39.2,16934,0,26.6,50.6,16144,85.4,0,247,7155,0.236,0.496,0.235,0.452,0.298,0.113,0.478,0.628,88.63,19.7,0.28,0.41,1.13
37045,33.6,148878,2.9,38.1,33.2,138979,93.5,124.3,36881,84714,0.289,0.52,0.236,0.422,0.344,0.145,0.481,0.672,103.03,20,0.33,20.95,0.33
37047,31.6,71347,3.6,36.7,34.4,65995,132.7,115.9,30642,49587,0.272,0.556,0.264,0.404,0.357,0.152,0.512,0.692,83.58,22.4,0.23,30.63,0.55
37049,24.2,125274,2.7,47.7,36,128534,99.5,61,44093,81613,0.274,0.544,0.204,0.468,0.334,0.121,0.51,0.669,110.54,23.3,0.23,25.82,2.11
37051,26,344487,3.3,52.6,28.3,376928,128.2,120.3,174758,274566,0.269,0.462,0.226,0.403,0.325,0.121,0.429,0.743,113.87,17.5,0.25,31.85,4.51
37053,25.1,30241,0,53.3,35,31085,116.5,101.6,3801,13736,0.288,0.481,0.231,0.49,0.292,0.139,0.482,0.76,110.55,22.8,0.19,11.13,0.4
37055,27.7,54287,2,58,22.6,53828,86,0,2105,22746,0.288,0.553,0.204,0.458,0.3308,0.139,0.482,0.727,127.59,22.73,0.19,3.67,0.83
37057,26.4,252981,2.6,36.6,23,245655,107.2,63.1,26519,126677,0.283,0.569,0.252,0.446,0.338,0.108,0.481,0.716,107.11,21.5,0.26,9.61,0.37
37059,31,57723,1.3,39.4,21,55977,81.4,22.7,5661,27859,0.289,0.569,0.229,0.446,0.344,0.109,0.525,0.672,113.13,21.7,0.34,8.85,0.3
37061,35,57402,3.3,36.8,38.9,56124,139.7,103.5,26645,39995,0.269,0.556,0.207,0.403,0.337,0.141,0.51,0.692,85.54,22.4,0.23,33.26,1.84
37063,26,247764,1.8,48.5,29.9,231044,95.9,87,136116,181835,0.247,0.498,0.207,0.409,0.335,0.115,0.568,0.725,126.38,21.7,0.31,37.17,1.15
37065,30.1,50178,1.6,55.2,27.9,45336,110,105.6,55363,56558,0.274,0.513,0.207,0.403,0.393,0.141,0.516,0.688,89.46,24.6,0.19,56.05,0.29
37067,28,442024,1.8,44.6,29.6,401182,85.6,75,131557,265878,0.289,0.538,0.229,0.475,0.33,0.109,0.628,0.761,122.12,21.9,0.49,24.79,0.73
37069,18.7,56398,0,35.3,34.9,54811,125.3,105.3,30277,36414,0.248,0.546,0.207,0.409,0.357,0.141,0.568,0.692,93.99,23.4,0.23,35.36,0.37
37071,26.1,324198,3.3,48,28.9,304125,116.9,78.1,44380,175093,0.289,0.52,0.253,0.446,0.344,0.114,0.481,0.692,106.35,21.5,0.34,12.85,0.54
37073,33.7,10826,7.4,30,0,11005,60.3,122.7,8751,9305,0.288,0.553,0.231,0.403,0.373,0.139,0.477,0.736,84.34,24.6,0.19,45.08,0
37075,32.6,14103,0,38.9,23.7,14098,97.5,0,130,7196,0.261,0.522,0.235,0.452,0.298,0.113,0.494,0.628,73.03,19.7,0.28,0,0.13
37077,35,51465,1.7,44.3,33.5,51129,117.3,64.7,33449,38345,0.274,0.526,0.207,0.409,0.393,0.141,0.512,0.725,95.55,21.9,0.23,39.06,0.97
