fips,breast.wf9699,pop.wf9699,cervix.wf9699,lung.wf9699,prostate.wm9699,pop.wm9699,lung.wm9699,prostate.bm9699,pop.bm9699,Totalpop,Smokecurmsm,Smokevrmsm,Smokecurmsf,Smokevrmsf,Obesesm,Noinssm,Mammog2ysm,Pap3yrsm,ses1990,CR9599Sm,fobt2ysm,BlackPct,HispPct
13151,20.1,175454,2.2,37,33.7,175939,88.9,52.5,24328,58741,0.232,0.394,0.173,0.331,0.283,0.111,0.544,0.744,127.74,20,0.24,10.24,0.75
13153,31.5,153256,4.2,53.3,36.9,151208,86.7,89.2,49228,89208,0.285,0.437,0.322,0.495,0.377,0.119,0.568,0.582,119.31,18,0.16,21.8,1.45
13155,17.2,12081,0,35.8,23,11248,186.3,68.3,5677,8649,0.285,0.424,0.224,0.356,0.377,0.133,0.546,0.582,79.66,18,0.21,30.5,0
13157,28.7,65337,3.1,55.2,24.4,64887,104.2,34.3,8521,30005,0.234,0.428,0.173,0.34,0.339,0.107,0.437,0.667,94.25,20,0.24,9.58,0.34
13159,55.5,12226,7.6,29.1,36.9,11995,95.7,80.6,7340,8453,0.234,0.412,0.173,0.324,0.397,0.108,0.546,0.749,92.65,20.4,0.21,34.8,0.99
13161,18,20719,0,40.5,32.4,20384,154.6,142.2,4444,12032,0.264,0.487,0.21,0.353,0.362,0.137,0.546,0.619,86.65,20,0.18,15.35,0.73
13163,29.6,14642,0,32.4,62.8,13415,169.8,68.2,19392,17408,0.249,0.444,0.175,0.303,0.338,0.145,0.546,0.646,67.45,21.1,0.21,55.92,0.14
13165,45.4,9312,0,42.3,56.9,8806,89.9,76,7013,8247,0.249,0.444,0.2,0.371,0.344,0.138,0.591,0.741,69.35,21.1,0.14,41.5,0.14
13167,38.4,10656,0,36.3,43.1,9777,118.7,0,5667,8329,0.249,0.444,0.175,0.294,0.338,0.145,0.546,0.619,72.43,21.1,0.21,33.89,0.5
13169,31,31721,3.4,66.4,35.4,31423,105.2,100.4,12758,20739,0.249,0.437,0.194,0.324,0.397,0.119,0.572,0.7,109.43,20,0.2,25.6,0.08
13171,18.6,18564,8,50.1,49.6,17024,145.2,53.5,10417,13038,0.223,0.394,0.154,0.324,0.341,0.117,0.501,0.747,91.47,20,0.23,34.03,0.26
13173,16.7,9282,10.9,60.8,23.1,9229,179.9,123.2,4018,5531,0.237,0.433,0.193,0.356,0.329,0.153,0.546,0.619,74.54,19.2,0.21,26.57,0.74
13175,17.8,54555,3.9,24.4,33.5,52368,113.4,83.8,30131,39988,0.181,0.252,0.146,0.403,0.393,0.123,0.284,0.43,93.06,20,0.21,33.31,0.31
13177,6.1,34337,8.9,54.8,0,34350,148.5,104.3,10089,16250,0.285,0.455,0.206,0.356,0.377,0.147,0.446,0.61,114.58,18,0.09,19.21,1.18
13179,33.2,55901,0,56.8,60.1,71000,124.6,63.2,52543,52745,0.261,0.419,0.209,0.403,0.298,0.139,0.632,0.781,109.31,20.9,0.18,39.15,5.55
