fips,breast.wf9699,pop.wf9699,cervix.wf9699,lung.wf9699,prostate.wm9699,pop.wm9699,lung.wm9699,prostate.bm9699,pop.bm9699,Totalpop,Smokecurmsm,Smokevrmsm,Smokecurmsf,Smokevrmsf,Obesesm,Noinssm,Mammog2ysm,Pap3yrsm,ses1990,CR9599Sm,fobt2ysm,BlackPct,HispPct
20041,31.3,39987,8.5,32,30.3,37697,68.6,0,284,18958,0.248,0.432,0.197,0.381,0.3,0.119,0.489,0.599,109.46,20.5,0.22,0.69,1.38
20043,19.6,15311,0,27.5,12.2,14906,49.8,0,372,8134,0.183,0.507,0.235,0.483,0.326,0.121,0.516,0.711,97.88,21,0.24,1.79,0.73
20045,20.5,172238,3.7,32.8,24.7,169648,56.1,0,8333,81798,0.232,0.507,0.242,0.463,0.325,0.119,0.516,0.711,124.46,20.7,0.24,4.05,2.43
20047,18.1,6908,0,33.5,43.1,6420,111.5,0,35,3787,0.243,0.522,0.186,0.35,0.303,0.108,0.374,0.571,101.64,20.5,0,0.05,5.2
20049,18.2,6785,0,7.7,57.7,6419,148.1,0,30,3327,0.25,0.511,0.21,0.395,0.331,0.112,0.482,0.623,89.1,20.5,0.26,0.21,1.38
20051,20.2,53097,0,39.5,38.8,51293,79,0,280,26004,0.233,0.496,0.178,0.35,0.253,0.14,0.396,0.586,113.08,22.9,0.38,0.24,0.87
20053,32.2,11722,6,45,19.4,12543,73.3,0,723,6586,0.248,0.511,0.197,0.392,0.286,0.112,0.412,0.607,103.09,20.5,0.26,1.92,2.11
20055,30.6,67052,2.3,36.7,18.1,68563,59,0,1319,33070,0.289,0.495,0.252,0.518,0.283,0.129,0.897,0.522,110.47,13.8,0,1.55,25.2
20057,23.2,54530,6.6,26,21.9,55969,72.1,0,1397,27463,0.233,0.439,0.305,0.439,0.266,0.15,0.847,0.658,110.33,17.2,0,1.51,15.66
20059,36.1,49118,1.9,28.3,33.2,46730,87.2,0,776,21994,0.259,0.518,0.226,0.436,0.326,0.092,0.516,0.601,108.24,19.8,0.24,1.2,2.03
20061,31.6,34056,0,45.3,46.3,36702,97.1,73.6,12586,30453,0.223,0.432,0.197,0.38,0.286,0.138,0.457,0.509,110.73,20.5,0.2,23.74,5.39
20063,28.4,6103,0,25.8,20.2,6062,100,0,8,3231,0.22,0.495,0.167,0.35,0.261,0.129,0.492,0.586,105.81,17.2,0,0,0.37
