fips,breast.wf9699,pop.wf9699,cervix.wf9699,lung.wf9699,prostate.wm9699,pop.wm9699,lung.wm9699,prostate.bm9699,pop.bm9699,Totalpop,Smokecurmsm,Smokevrmsm,Smokecurmsf,Smokevrmsf,Obesesm,Noinssm,Mammog2ysm,Pap3yrsm,ses1990,CR9599Sm,fobt2ysm,BlackPct,HispPct
18047,12.6,43456,0,26.4,30.1,42927,56.6,0,54,19580,0.282,0.548,0.265,0.456,0.312,0.104,0.622,0.599,101.05,24.1,0.23,0.02,0.46
18049,29.4,41482,8.2,39.1,22.6,39381,95.8,0,372,18840,0.281,0.57,0.208,0.46,0.354,0.101,0.597,0.615,107.8,24,0.16,0.81,0.85
18051,13.8,64884,1.8,28.1,26.1,60290,96.5,110.1,1445,31913,0.288,0.535,0.255,0.466,0.375,0.126,0.465,0.644,107.92,21.9,0.18,1.71,0.18
18053,37.2,137675,4.8,53.3,37,128135,84.6,90.3,10681,74169,0.281,0.548,0.257,0.487,0.354,0.132,0.539,0.599,107.34,24,0.16,6.57,2.01
18055,22.3,67484,2.4,27.2,31.8,64188,78.5,0,54,30410,0.281,0.548,0.193,0.41,0.355,0.132,0.521,0.585,101.19,24.7,0.16,0.03,0.6
18057,28,316791,0.7,41.6,30.7,305965,65.9,0,2473,108936,0.281,0.548,0.257,0.486,0.354,0.132,0.539,0.721,144.08,24,0.19,0.52,0.61
18059,25.1,108157,0.8,56.6,33.4,105266,87,0,209,45527,0.281,0.548,0.257,0.487,0.354,0.132,0.539,0.599,127.66,24,0.19,0.1,0.67
18061,24.4,68393,5.8,30.9,27.5,67721,123.7,0,358,29890,0.303,0.551,0.258,0.484,0.375,0.097,0.605,0.689,106.66,24.4,0.23,0.34,0.18
18063,25.5,184217,1.7,39.4,30.7,184916,107.3,0,3344,75717,0.281,0.548,0.257,0.487,0.354,0.132,0.539,0.721,133.15,24,0.16,1.02,0.6
18065,28.1,99610,4.5,45.1,26.7,92421,101.2,0,1086,48139,0.281,0.548,0.257,0.438,0.354,0.131,0.539,0.599,103.92,22.8,0.19,1.01,0.37
18067,23.8,161732,2.3,52.7,31.3,148751,114.6,15,9676,80827,0.281,0.548,0.249,0.487,0.354,0.132,0.539,0.546,115.58,24,0.16,5.35,1.17
18069,22.1,75520,1.5,35,33.4,71486,89.8,0,250,35427,0.281,0.57,0.233,0.443,0.354,0.099,0.539,0.546,114.6,23.6,0.19,0.19,0.88
18071,36,83135,1.2,23.4,39.3,78463,99.9,0,433,37730,0.281,0.551,0.266,0.486,0.355,0.097,0.605,0.689,104.62,24,0.19,0.33,0.34
18073,17.9,57954,0,38.4,38.6,56503,69.3,0,234,24960,0.246,0.496,0.208,0.422,0.343,0.125,0.597,0.626,111.77,23,0.18,0.35,0.77
18075,27,44171,3.8,39.4,42.1,41997,88.9,0,113,21512,0.273,0.527,0.253,0.487,0.351,0.106,0.54,0.599,100.16,23.4,0.16,0.15,1
18077,13.3,62509,2.8,34.1,33.3,60298,101.6,0,894,29797,0.281,0.551,0.266,0.486,0.349,0.097,0.568,0.632,104.13,24.4,0.19,1.15,0.3
18079,29.5,54535,9.2,44,53.6,53490,132.6,0,600,23661,0.281,0.551,0.266,0.446,0.354,0.131,0.539,0.632,98.57,24,0.23,0.53,0.19
18081,30.3,218672,1.1,57.4,31.7,206473,104.6,77.5,2552,88109,0.281,0.548,0.257,0.44,0.354,0.132,0.539,0.632,126.77,24,0.19,0.88,0.87
18083,28.4,79218,4.3,37.5,48.3,74813,98.4,0,1192,39884,0.294,0.551,0.216,0.44,0.375,0.128,0.465,0.585,104.28,24.8,0.18,1.32,0.73
18085,31.2,141674,3.6,45.9,30.9,136815,91.7,0,1012,65294,0.281,0.575,0.215,0.443,0.354,0.101,0.574,0.546,117.31,23.6,0.16,0.46,1.88
18087,36.1,65580,3.6,20.1,31.3,65633,60.9,0,184,29477,0.272,0.574,0.215,0.435,0.34,0.102,0.539,0.599,89.85,22.9,0.11,0.25,0.92
18089,35.6,715351,3.2,47.4,32.5,683601,86.6,71.4,231806,475594,0.246,0.496,0.208,0.422,0.343,0.125,0.597,0.626,113.15,24.3,0.18,24.51,9.13
18091,33.8,194033,1.4,42.7,24.5,197801,82.8,37.3,25273,107066,0.272,0.556,0.208,0.422,0.343,0.094,0.597,0.626,113.71,24.3,0.18,8.97,1.38
18093,27.2,92788,2.6,41.2,35.8,87882,92.8,0,342,42836,0.294,0.551,0.216,0.44,0.375,0.132,0.498,0.585,104.6,24.2,0.18,0.5,0.35
18095,25.3,245836,2.9,50.5,34,233177,96.8,54.2,23297,130669,0.281,0.548,0.257,0.487,0.354,0.121,0.539,0.604,110.35,24,0.16,7.54,0.61
18097,30.4,1268626,3.7,57.9,33.7,1169065,104.4,96.9,355147,797159,0.281,0.548,0.257,0.487,0.354,0.132,0.539,0.721,120.35,24,0.19,21.18,1.04
18099,30.2,91466,7.2,35.4,23,88824,85.4,96.9,315,42182,0.272,0.579,0.227,0.445,0.354,0.1,0.482,0.543,112.9,24.3,0.16,0.17,1.45
18101,16.8,21168,0,50.1,57.1,20633,98.5,0,37,10369,0.294,0.548,0.196,0.424,0.36,0.128,0.498,0.585,93.51,24.7,0.16,0.12,0.07
18103,34.5,64300,3.5,44.9,37.5,61044,103.7,0,2289,36897,0.281,0.575,0.233,0.479,0.354,0.101,0.539,0.585,106.61,23.5,0.11,3.03,1.43
18105,25,224404,2.5,43.8,35,210719,82.1,146.7,6700,108978,0.281,0.548,0.216,0.44,0.354,0.132,0.539,0.677,121.39,24,0.19,2.53,1.09
18107,19.3,72189,5.4,36.7,40.6,71126,87,0,637,34436,0.262,0.548,0.257,0.487,0.354,0.132,0.539,0.546,115.29,24.7,0.19,0.55,0.43
18109,21.6,131339,1.5,53.3,23.4,127691,104.3,0,44,55920,0.281,0.548,0.257,0.487,0.354,0.132,0.539,0.585,117.64,24.6,0.16,0.01,0.46
18111,18.7,29529,2.6,30.5,26.4,28960,117.1,0,14,13551,0.246,0.496,0.208,0.422,0.343,0.081,0.597,0.619,109.15,24.3,0.18,0.01,1.32
18113,30.8,84955,3.7,50.8,47.8,83086,112.7,0,176,37877,0.27,0.56,0.235,0.445,0.34,0.099,0.539,0.546,108.8,24.5,0.11,0.05,1.46
18115,32.1,11031,17.4,58.5,51.6,10533,206.5,0,73,5315,0.308,0.495,0.245,0.463,0.33,0.109,0.549,0.662,103.9,22.8,0.22,0.95,0
