hexid,amphPrev,birdPrev,fishPrev,mammPrev,reptPrev,jan.avg,jan.stdev,jul.avg,jul.stdev,ppt.avg,ppt.stdev,ppt.min,ppt.max,seas.avg,elev.min,elev.max,elev.avg,elev.stdev,fractal,dominance,contagion,slope.max,slope.min,slope.med,slope.avg,slope.stdev,slope.iqr,aspect.avg,aspect.dev,aspect.med,crop.pasture,grass.crop,wood.crop,grass,shrub,grass.shrub,deciduous,evergreen,mix.forest,water,coast.wet,barren,tundra,urban,roads.maj,roads.min,streams.maj,streams.per,streams.int,streams.bra,fed.park,fed.refuge,fed.wilder,fed.indian,fed.mil,fed.forest,non.fed,federal,stream,roads
1505,21,117,27,30,37,4,0,25.617,0.487,1204.787,16.487,1178,1235,21.617,0,7,2,1.4,1.422,0.244,0.834,0.158,0,0.032,0.035,0.028,0.045,97.5,67.1,95,0.12481,0.04468,0.36672,0.00154,0.01849,0.03544,0.10786,0.03544,0.12789,0.12481,0.00616,0.00154,0,0.00462,0,2.3787,25.885,25.885,0,25.885,0,13.944,0,0,0,0,0,13.944,77.655,2.3787
1608,17,118,29,30,19,1,0,24.05,0.218,1120.991,7.588,1102,1136,23.05,0,15,7,3.9,1.445,0.337,0.835,0.199,0,0.074,0.074,0.041,0.059,60.4,64.9,66.1,0.32716,0.02315,0.43673,0,0.00309,0.01235,0.04938,0.00463,0.00309,0.125,0.00309,0.00463,0,0.00772,30.6595,38.8507,0,0,0,0,0,0.9568,0,0,0,0,0,0.9568,0,69.5102
1609,19,102,29,35,27,1.172,0.377,24.009,0.096,1132.105,3.579,1122,1141,22.838,2,30,13,4.6,1.566,0.346,0.699,0.256,0,0.057,0.065,0.048,0.055,79,67.1,83.5,0.14638,0,0.6641,0,0,0,0.16795,0.00154,0.02003,0,0,0,0,0,0,51.7654,41.621,0,41.621,41.621,0,0,0,0,0,0,0,0,124.863,51.7654
1610,18,96,1,35,27,1.441,0.497,24.003,0.055,1107.864,11.61,1081,1131,22.562,0,18,9,3.8,1.533,0.372,0.7,0.27,0,0.074,0.079,0.041,0.055,189.4,72,202.5,0.06934,0,0.36364,0,0,0,0.47458,0.00154,0.08783,0,0,0,0,0.00308,32.8003,24.9436,80.734,0,80.734,80.734,0,0,0,0,0,0,0,0,242.202,57.744
1611,16,117,15,36,25,1,0,24,0,1074.763,13.058,1056,1111,23,0,14,4,3.5,1.475,0.378,0.823,0.324,0,0.043,0.059,0.052,0.064,245.6,66.4,253.6,0.0774,0.03406,0.54334,0.00464,0.0031,0.00464,0.18266,0.01548,0.05573,0.0743,0,0,0,0.00464,7.2991,40.7934,32.748,0,32.748,32.748,0,0.5831,0,0,0,0,0,0.5831,98.244,48.0925
1612,14,115,16,27,13,1.871,0.335,24.769,0.422,1043.231,8.296,1024,1058,22.898,0,18,6,4.9,1.304,0.444,0.797,0.322,0,0.101,0.104,0.069,0.103,279.5,70.2,288.9,0.25811,0.02627,0.13756,0.01546,0.00773,0,0.01546,0.01082,0.04791,0.48068,0,0,0,0,0,24.4417,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4417
1613,13,101,14,27,18,2.223,0.416,25,0,1070.99,13.736,1040,1093,22.778,0,15,5,4.2,1.394,0.382,0.836,0.276,0,0.087,0.094,0.064,0.1,191.2,76.3,215,0.17512,0.03533,0.26114,0,0.00614,0.02304,0.00768,0.03533,0.02765,0.41475,0.00922,0.00461,0,0,0,27.8481,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8481
1616,25,105,24,30,27,4,0,25.034,0.181,1162.911,7.306,1155,1190,21.034,0,7,3,1.8,1.378,0.469,0.829,0.173,0,0.045,0.049,0.034,0.049,23.5,75.8,42.5,0.12943,0.04468,0.03852,0,0.00616,0.01387,0,0,0.00924,0.4114,0.02928,0.00308,0,0.31433,0,156.7997,6.083,6.083,0,6.083,0,0,0,0,3.5123,0,0,3.5123,18.249,156.7997
1617,28,102,27,43,38,4,0,25.579,0.494,1199.657,16.85,1158,1235,21.579,0,7,4,1.6,1.284,0.305,0.717,0.138,0,0.026,0.029,0.027,0.042,54.8,70.9,66,0.08333,0.00926,0.23457,0,0,0.00309,0.09105,0.01235,0.53549,0.01389,0,0,0,0.01698,18.642,70.2755,11.81,14.485,11.81,11.81,0,172.8726,0,0,0,0,0,172.8726,49.915,88.9174
1720,17,119,32,31,21,1,0,24,0,1108.077,4.903,1100,1120,23,0,18,10,5.4,1.521,0.385,0.835,0.246,0,0.051,0.064,0.053,0.064,54.6,58.4,52.7,0.46841,0.01079,0.32049,0,0,0.00308,0.10169,0.00308,0.02311,0.04777,0,0,0,0.02157,20.638,36.4683,2.551,0,2.551,2.551,0,45.3285,0,0,0,0,0,45.3285,7.653,57.1064
1721,15,100,40,30,23,1,0,24.049,0.217,1120.423,9.413,1102,1140,23.049,0,15,10,3.7,1.564,0.366,0.734,0.231,0,0.072,0.073,0.042,0.057,217.7,73.6,210,0.44599,0,0.44907,0,0,0,0.08642,0.00309,0.00926,0,0,0,0,0.00617,4.3381,78.2392,50.284,0,50.284,50.284,0,0,0,0,0,0,0,0,150.852,82.5773
1722,17,99,34,35,27,1.58,0.494,24.454,0.498,1112.333,10.621,1085,1136,22.873,0,19,8,4.2,1.377,0.274,0.755,0.229,0,0.065,0.073,0.037,0.051,258,61.7,263.9,0.29721,0.01393,0.44892,0,0,0,0.14396,0.00464,0.0387,0,0,0,0,0.05263,4.6485,61.3876,47.091,5.045,47.091,47.091,0,0,0,0,0,0,0,0,146.318,66.036
1723,13,112,15,35,29,1.006,0.076,24.004,0.062,1079.781,7.169,1068,1104,22.998,0,9,2,2,1.356,0.262,0.782,0.17,0,0.03,0.033,0.025,0.023,227.9,56,234.3,0.09816,0.06748,0.34969,0.0184,0.00153,0.0138,0.14417,0.00307,0.07209,0.22393,0,0.00153,0,0.00613,0,21.5419,8.174,0,8.174,8.174,0,0,0,0,0,0,0,0,24.522,21.5419
1728,30,114,24,29,32,3.611,0.488,25,0,1155.449,4.42,1145,1170,21.389,0,15,1,3.3,1.317,0.371,0.809,0.408,0,0,0.042,0.079,0.051,86.6,75.4,98.6,0.07419,0.03555,0.18238,0.00464,0.00618,0.02009,0.04482,0,0.02473,0.3694,0.01082,0,0,0.2272,0,110.3875,0,0,0,0,0,16.2562,0,0,8.3523,0,0,24.6086,0,110.3875
1729,30,100,37,33,21,3.948,0.223,25.036,0.187,1184.552,8.923,1166,1203,21.088,0,25,9,6.4,1.419,0.222,0.764,0.416,0,0.093,0.111,0.088,0.117,70,67.5,77,0.10991,0.02632,0.4969,0,0,0.00464,0.06502,0.00464,0.10991,0.14706,0.00929,0,0,0.02632,0,63.3914,0,0,0,0,0,4.3908,0,0,0,0,0,4.3908,0,63.3914
1730,34,96,28,43,36,4,0,25.223,0.417,1218.646,9.405,1195,1244,21.223,4,26,16,5.3,1.363,0.153,0.617,0.376,0,0.106,0.113,0.072,0.124,82.9,69.4,79.6,0.01849,0,0.63636,0,0,0,0.09707,0.00154,0.22034,0,0,0,0,0.02619,15.1125,56.6268,27.034,0,27.034,27.034,0,64.2709,0,0,0,0,0,64.2709,81.102,71.7393
1828,20,105,46,33,24,-1.198,0.399,23.454,0.498,1104.328,14.913,1074,1130,24.652,0,103,42,27.3,1.282,0.334,0.737,1.585,0,0.396,0.44,0.277,0.403,114.2,66.1,123.2,0.03077,0.1,0.28923,0.01385,0,0.00923,0.1,0,0.00769,0.00154,0,0,0,0.44769,3.3755,131.9063,49.125,20.914,49.125,49.125,0,0,0,0,0,0,0,0,168.289,135.2819
1832,18,107,31,36,23,0.419,0.494,24,0,1054.014,15.612,1025,1085,23.581,0,15,2,3.6,1.263,0.317,0.82,0.347,0,0,0.047,0.075,0.074,64.1,55.1,78.3,0.27357,0.0881,0.25657,0.00155,0,0.01082,0.017,0.00618,0,0.34621,0,0,0,0,2.0723,18.3958,38.187,0,38.187,38.187,0,54.1172,0,0,0,0,0,54.1172,114.561,20.4681
1833,13,104,33,35,21,0.666,0.472,24,0,1096.716,8.286,1053,1108,23.334,0,27,12,6.3,1.557,0.339,0.764,0.353,0,0.023,0.061,0.076,0.103,45.7,64,65.2,0.29057,0.01082,0.52396,0,0,0,0.13756,0.00464,0,0,0,0,0,0.03246,15.6088,51.568,61.056,0,61.056,61.056,0,0,0,0,0,0,0,0,183.168,67.1768
1834,17,96,36,35,20,0.949,0.22,24,0,1102.777,2.094,1097,1108,23.051,4,21,14,3.6,1.488,0.545,0.811,0.304,0,0.065,0.079,0.058,0.077,216.3,72.7,227.8,0.48223,0,0.41267,0,0,0,0.07573,0.00927,0.02009,0,0,0,0,0,29.7428,10.9469,53.051,0,53.051,53.051,0,0,0,0,0,0,0,0,159.153,40.6897
1835,11,100,18,36,23,1,0,24.782,0.413,1101.727,3.567,1096,1121,23.782,0,16,8,3.8,1.388,0.468,0.781,0.31,0,0.084,0.091,0.052,0.071,182.1,68.4,185.1,0.58525,0.00461,0.27496,0,0,0,0.08141,0.01075,0.03379,0.00922,0,0,0,0,0,17.2695,40.528,17.189,40.528,40.528,0,0,0,0,0,0,0,0,138.773,17.2695
1836,13,102,2,35,26,1,0,24.974,0.159,1095.878,7.642,1077,1107,23.974,0,6,1,1.7,1.327,0.199,0.779,0.168,0,0.023,0.028,0.033,0.045,174.7,66.3,179.3,0.10324,0.21263,0.32512,0.04006,0.00154,0.02774,0.12173,0.00154,0.04314,0.12327,0,0,0,0,0,0,71.368,10.554,71.368,71.368,0,46.7874,0,0,0,0,0,46.7874,224.658,0
1839,15,103,17,26,21,2.537,0.499,25,0,1081.405,23.536,1033,1140,22.463,0,30,11,9.9,1.5,0.459,0.834,0.579,0,0.132,0.166,0.154,0.318,123.1,64,124.4,0.01855,0.00464,0.10201,0.00155,0,0.00309,0.25657,0.00773,0.12519,0.48068,0,0,0,0,47.1847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.1847
1840,23,83,30,27,19,3,0,25,0,1128.048,14.447,1101,1153,22,0,30,11,9.6,1.472,0.353,0.795,0.658,0,0.096,0.145,0.156,0.282,93,68,100.6,0.02465,0.01387,0.13251,0,0,0.00154,0.39753,0.01079,0.2265,0.1926,0,0,0,0,60.929,28.3282,13.327,0,13.327,13.327,0,0,0,0,0,0,0,0,39.981,89.2572
1841,29,116,35,27,34,3,0,25,0,1135.369,14.011,1112,1167,22,0,30,11,8.2,1.383,0.34,0.822,0.577,0,0.122,0.146,0.144,0.254,126.7,68.3,133.6,0.01846,0.01077,0.15846,0,0.00308,0.00154,0.30923,0.00462,0.20769,0.26,0,0,0,0.02615,5.0582,108.6131,0,0,0,0,0,0,0,0,40.6151,0,0,40.6151,0,113.6713
1842,20,93,45,31,23,3.028,0.166,25,0,1182.289,8.618,1154,1203,21.972,0,32,16,8.1,1.423,0.337,0.786,0.449,0,0.122,0.135,0.113,0.185,56.6,66.6,64.4,0.02006,0.02315,0.3966,0,0,0.00309,0.24537,0,0.10031,0.21142,0,0,0,0,32.7664,6.3996,9.346,0,9.346,9.346,0,0,0,0,14.763,0,0,14.763,28.038,39.166
1843,27,85,41,29,28,3.612,0.488,25.005,0.068,1205.77,11.09,1175,1225,21.393,5,28,19,5.9,1.547,0.348,0.673,0.487,0,0.16,0.167,0.093,0.13,141.9,77.1,147.7,0.02311,0,0.73344,0,0,0,0.17874,0,0.06471,0,0,0,0,0,0,62.263,53.815,0,53.815,53.815,0,0,0,0,0,0,0,0,161.445,62.263
1844,28,86,47,39,37,4.002,0.039,25.597,0.491,1207.153,10.436,1173,1225,21.595,0,28,11,5.4,1.409,0.195,0.562,0.509,0,0.108,0.117,0.084,0.109,142.2,74.4,140,0.017,0.00618,0.68624,0,0,0,0.13138,0,0.13601,0.00773,0,0,0,0.01546,3.4143,47.8926,76.669,0,76.669,76.669,0,0,0,0,0,0,0,0,230.007,51.3069
1942,23,108,39,38,19,-2.479,0.5,22.59,0.492,1099.158,9.05,1081,1123,25.07,24,194,109,35,1.485,0.302,0.642,2.833,0,0.714,0.771,0.496,0.64,100.7,72.4,106,0,0,0.39722,0,0,0,0.57032,0,0.02627,0,0,0,0,0.00618,45.8798,40.8286,67.922,4.145,67.922,67.922,0,0,0,0,0,0,0,0,207.911,86.7084
1943,9,85,20,29,8,-1.514,0.5,23.243,0.433,1112.475,11.609,1090,1152,24.757,30,152,83,22.9,1.365,0.324,0.685,2.475,0,0.525,0.562,0.434,0.562,157.2,76.5,159.3,0.02012,0.00929,0.3065,0.00155,0,0,0.1517,0,0.06347,0,0,0,0,0.44737,5.2946,173.7003,54.387,0,54.387,54.387,0,0,0,0,0,0,0,0,163.161,178.995
1944,20,110,38,32,23,-1.037,0.615,23.56,0.497,1091.591,28.076,1037,1147,24.597,0,152,70,43.7,1.361,0.513,0.881,1.92,0,0.506,0.518,0.329,0.46,124.6,53.1,132.5,0.02308,0.00462,0.08615,0.00154,0,0.00308,0.38,0.00154,0.04,0.00923,0,0,0,0.45077,0,170.1428,1.769,14.726,1.769,1.769,0,0,0,0,0,0,0,0,20.033,170.1428
1945,21,119,43,36,27,-0.349,0.477,23.977,0.151,1053.232,28.375,1019,1113,24.326,0,122,22,32.5,1.342,0.262,0.808,1.937,0,0.12,0.294,0.379,0.468,145.7,57.1,144.6,0.13292,0.11901,0.23957,0.02009,0,0.00618,0.12674,0,0.01546,0.08964,0,0,0,0.25039,33.8798,166.8114,67.994,14.816,67.994,67.994,0,12.6424,0,0,0,0,0,12.6424,218.798,200.6913
1946,19,112,42,36,24,-0.137,0.344,24,0,1043.38,11.059,1018,1059,24.137,0,15,11,6.3,1.421,0.232,0.784,0.426,0,0,0.047,0.096,0.032,69.2,48,76.1,0.22222,0.06019,0.47685,0.00926,0,0.00617,0.08025,0.00154,0.0108,0.13272,0,0,0,0,0,77.4041,3.961,0,3.961,3.961,0,1.2449,0,0,0,0,0,1.2449,11.883,77.4041
1947,21,93,28,35,19,0,0,24,0,1075.787,10.414,1056,1096,24,1,20,14,1.6,1.529,0.32,0.738,0.403,0,0.01,0.031,0.056,0.032,113,77.1,,0.21914,0,0.60957,0,0,0,0.16204,0.00154,0,0.00772,0,0,0,0,46.2582,36.0005,36.109,1.242,36.109,36.109,0,0,0,0,0,0,0,0,109.569,82.2588
1948,16,86,21,36,20,0.062,0.241,24,0,1087.112,5.513,1069,1099,23.938,6,23,14,2.4,1.502,0.415,0.723,0.317,0,0.042,0.061,0.068,0.077,134.3,78,156,0.32923,0,0.60462,0,0,0,0.05385,0.00462,0.00308,0,0,0,0,0.00462,31.8979,23.942,39.42,0,39.42,39.42,0,0,0,0,0,0,0,0,118.26,55.8399
1949,17,100,12,36,23,0.862,0.345,24.602,0.49,1087.175,11.417,1062,1104,23.74,0,20,8,6.1,1.526,0.437,0.814,0.425,0,0.096,0.116,0.097,0.154,219.9,73.7,226.5,0.46822,0,0.36434,0,0,0,0.01395,0.0031,0.0031,0.13333,0,0,0,0.01395,9.5939,29.6465,16.405,20.608,16.405,16.405,0,0,0,0,0,0,0,0,69.823,39.2404
1950,9,96,4,36,24,1,0,25,0,1092.674,4.581,1084,1101,24,0,15,1,2.7,1.478,0.448,0.832,0.334,0,0,0.032,0.074,0.01,231.6,62.1,234.4,0.17311,0.02318,0.19474,0.00155,0.00155,0.00927,0.03091,0.01546,0.01855,0.52087,0,0,0,0.01082,0,23.4641,0,2.032,2.032,2.032,0,0,0,0,0,0,0,0,6.096,23.4641
1953,9,86,26,28,22,1.705,0.457,24.97,0.169,1098.11,5.379,1076,1106,23.266,0,32,22,10.4,1.586,0.357,0.817,0.846,0,0.143,0.185,0.194,0.314,60.7,73.6,63.3,0.02308,0.00154,0.24308,0,0,0.00308,0.40308,0.00154,0.18,0.14462,0,0,0,0,34.1449,33.1121,0,0,0,0,0,0,0,0,0,0,0,0,0,67.2571
1954,22,87,28,27,19,2.714,0.452,25,0,1128.326,10.074,1096,1142,22.286,0,30,20,11,1.397,0.419,0.846,0.926,0,0.143,0.18,0.182,0.317,89.2,72.2,93.2,0.01698,0.00463,0.09414,0,0,0,0.3966,0.00309,0.25309,0.23148,0,0,0,0,1.458,28.5917,32.366,0,32.366,32.366,0,0,0,0,0,0,0,0,97.098,30.0497
1955,25,88,41,27,34,3,0,25,0,1131.521,7.886,1110,1149,22,0,30,18,10.8,1.519,0.299,0.762,0.786,0,0.138,0.173,0.16,0.248,172,75.4,175,0.01543,0.05864,0.19136,0.00926,0,0,0.39969,0.00154,0.28086,0.04321,0,0,0,0,54.3742,42.6755,25.308,48.569,25.308,25.308,0,0,0,0,0,0,0,0,124.493,97.0498
1956,33,96,35,28,33,3,0,25.002,0.042,1138.534,21.651,1108,1180,22.002,0,34,14,10.6,1.354,0.336,0.811,0.902,0,0.138,0.165,0.151,0.215,146.2,73.4,155,0.0216,0.03549,0.12037,0.00309,0,0.00154,0.44136,0.00617,0.24846,0.12191,0,0,0,0,50.3278,0,23.429,18.027,23.429,23.429,0,0,0,0,0,0,0,0,88.314,50.3278
1957,26,82,31,28,23,3,0,25,0,1166.144,17.298,1121,1185,22,12,34,29,2.8,1.512,0.336,0.718,0.452,0,0.03,0.064,0.086,0.091,102.5,73,114,0.05426,0,0.30078,0,0,0,0.36124,0,0.28372,0,0,0,0,0,29.7654,28.372,63.637,0,63.637,63.637,0,0,0,0,0,0,0,0,190.911,58.1374
1958,19,87,52,29,22,3.495,0.5,25,0,1170.177,10.717,1145,1197,21.505,9,33,22,6.9,1.477,0.263,0.607,0.474,0,0.158,0.177,0.149,0.272,112.3,74.9,117.1,0.01235,0,0.39043,0,0,0,0.2963,0,0.30093,0,0,0,0,0,39.7734,13.7307,59.806,0,59.806,59.806,0,0,0,0,0,0,0,0,179.418,53.5041
1959,28,86,45,38,33,4.002,0.039,25.784,0.412,1156.991,10.841,1135,1189,21.783,9,45,23,8.3,1.386,0.197,0.628,0.504,0,0.093,0.134,0.136,0.203,107.6,73.9,114.7,0.01387,0.00154,0.69492,0,0,0,0.13559,0,0.15408,0,0,0,0,0,11.3461,13.3461,57.502,0,57.502,57.502,0,0,0,0,0,0,0,0,172.506,24.6921
2054,24,125,32,47,22,-5.097,0.83,20.365,0.964,1150.685,18.804,1112,1205,25.462,122,471,306,92.5,1.432,0.608,0.701,7.68,0,1.262,1.584,1.228,1.608,116,66.1,112.1,0,0,0.11283,0,0,0,0.78207,0,0.09892,0.00155,0,0,0,0.00464,0,71.747,54.753,0,54.753,54.753,185.8259,0,0,0,0,0,0,185.8259,164.259,71.747
2056,22,118,37,43,20,-3.546,0.613,21.508,0.749,1146.834,43.251,1070,1227,25.054,61,487,171,71.9,1.416,0.235,0.656,7.333,0.01,1.116,1.509,1.296,1.292,134.6,69.6,140,0.05108,0,0.67183,0,0,0,0.21517,0,0,0,0,0,0,0.06192,78.5657,32.3013,46.312,0,46.312,46.312,0,0,0,0,0,0,0,0,138.936,110.867
2057,24,109,35,36,19,-3.227,0.468,22.346,0.562,1130.644,13.259,1090,1156,25.573,61,294,143,46.9,1.388,0.218,0.696,4.359,0,0.979,1.264,0.994,1.436,67.9,80.3,,0.03533,0.01229,0.35637,0,0,0,0.45776,0,0.00154,0.00154,0,0,0,0.13518,47.8323,58.245,60.746,0,60.746,60.746,0,0,0,0,0,0,0,0,182.238,106.0773
2058,17,100,27,33,17,-2.631,0.568,22.682,0.516,1088.557,14.744,1047,1117,25.312,59,280,126,39.5,1.453,0.231,0.669,3.615,0,0.664,0.733,0.52,0.611,166.2,68,168.8,0.00308,0,0.46154,0,0,0,0.47692,0.00154,0.04154,0,0,0,0,0.01539,8.7869,50.2138,46.714,0,46.714,46.714,0,0,0,0,0,0,0,0,140.142,59.0008
2059,13,98,24,32,11,-1.842,0.479,23.203,0.523,1133.412,23.186,1081,1167,25.045,30,237,101,42.7,1.496,0.292,0.705,3.425,0,0.799,0.89,0.622,0.774,61.5,75.8,74.3,0,0.00775,0.41085,0,0,0.00155,0.48372,0,0.04806,0,0,0,0,0.04806,20.4515,98.0895,52.844,0,52.844,52.844,0,0,0,0,0,0,0,0,158.532,118.541
2060,14,94,28,35,14,-1.65,0.477,23.073,0.282,1140.48,14.102,1099,1171,24.722,61,183,114,25.9,1.374,0.406,0.708,1.985,0,0.688,0.69,0.369,0.487,114.2,71.5,125.6,0,0.00154,0.15278,0,0,0,0.6142,0,0.2037,0,0,0,0,0.02778,23.3498,127.2731,50.813,0,50.813,50.813,0,0,0,0,0,0,0,0,152.439,150.6228
2061,18,102,31,37,22,-1.104,0.357,23.569,0.496,1100.529,23.887,1036,1146,24.673,0,152,72,42.3,1.496,0.374,0.731,1.592,0,0.536,0.525,0.343,0.53,130.1,54.4,138.3,0.01079,0.01695,0.34361,0,0,0,0.50539,0.00154,0.08629,0.0077,0,0,0,0.02774,23.3189,85.2668,57.483,0,57.483,57.483,0,0,0,0,0,0,0,0,172.449,108.5857
2062,18,103,9,36,23,-0.105,0.307,24,0,1062.508,4.59,1053,1080,24.105,0,83,15,13,1.412,0.355,0.802,1.716,0,0.171,0.283,0.334,0.377,158.9,75.5,170,0.06636,0.02778,0.31019,0.00617,0,0.00463,0.12346,0,0.01389,0.43364,0,0,0,0.01389,0,34.8198,0,1.902,1.902,1.902,0,0,0,0,20.5211,0,0,20.5211,5.706,34.8198
2063,8,98,4,35,19,0,0,24.448,0.498,1063.741,5.532,1056,1080,24.448,0,20,10,6.6,1.381,0.315,0.736,0.468,0,0.052,0.114,0.133,0.194,237.5,71.1,234.2,0.2678,0.0031,0.50155,0,0,0,0.01858,0.00155,0,0.20743,0,0,0,0,43.7548,0,0,25.857,25.857,25.857,0,0,0,0,0,0,0,0,77.571,43.7548
2067,17,97,30,37,26,0.992,0.086,24.472,0.5,1072.814,13.646,1044,1093,23.479,0,46,23,11.4,1.531,0.379,0.809,0.857,0,0.221,0.249,0.204,0.328,150.3,73.3,152.8,0.00773,0.00155,0.16538,0,0,0,0.56569,0.00155,0.06801,0.19011,0,0,0,0,38.7809,28.4158,0,2.699,2.699,2.699,0,0,0,0,0,0,0,0,8.097,67.1968
2068,7,100,26,38,14,1.181,0.386,24.94,0.238,1080.12,13.821,1053,1101,23.758,0,46,21,14.1,1.313,0.399,0.834,0.981,0,0.168,0.227,0.215,0.302,1.3,72.2,10,0.01546,0.00773,0.13292,0,0,0.00155,0.30757,0.00618,0.12519,0.4034,0,0,0,0,40.1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.1805
2069,11,85,33,27,13,2,0,25,0,1110.987,7.874,1092,1123,23,0,46,22,11.8,1.501,0.374,0.838,0.923,0,0.071,0.168,0.21,0.324,89,76.5,,0.04644,0.01084,0.19195,0.00155,0,0,0.52012,0.00155,0.12384,0.10372,0,0,0,0,12.0217,61.1307,14.198,16.696,14.198,14.198,0,0,0,0,0,0,0,0,59.29,73.1524
2070,24,78,41,27,22,2.599,0.491,25,0,1118.471,11.779,1099,1138,22.401,3,45,27,6.1,1.506,0.407,0.79,0.647,0,0.043,0.113,0.14,0.209,152.6,69.8,160,0.00617,0.01235,0.1713,0.00154,0,0,0.5571,0.00463,0.24691,0,0,0,0,0,29.3829,9.6461,60.414,13.602,60.414,60.414,0,0,0,0,0,0,0,0,194.844,39.029
2071,27,86,38,27,29,3,0,25.022,0.145,1120.946,5.899,1111,1135,22.022,3,49,28,5.3,1.516,0.397,0.714,0.693,0,0.01,0.085,0.123,0.149,137.4,68.8,151.5,0,0,0.03231,0,0,0,0.61231,0.00154,0.35385,0,0,0,0,0,28.8289,58.521,35.561,1.401,35.561,35.561,0,0,0,0,0,0,0,0,108.084,87.3498
2072,27,91,47,30,29,3,0,25.068,0.251,1128.906,4.566,1114,1145,22.068,7,39,26,7.3,1.397,0.329,0.819,0.625,0,0,0.082,0.133,0.128,13.5,66,37.5,0.03072,0.03533,0.21352,0.00922,0.00154,0.01229,0.298,0.00307,0.33794,0.01536,0,0,0,0.04301,49.6868,33.4996,45.127,27.817,45.127,45.127,0,5.8844,0,0,15.9162,0,0,21.8007,163.198,83.1864
2073,13,85,55,30,13,3,0,25,0,1133.555,15.065,1108,1163,22,15,46,28,6,1.408,0.353,0.686,0.527,0,0.042,0.11,0.134,0.205,110.5,72.9,103.6,0.00308,0,0.25692,0,0,0,0.36923,0.00308,0.36769,0,0,0,0,0,43.9647,37.1974,50.2,0,50.2,50.2,0,0,0,0,0,0,0,0,150.6,81.1621
2074,13,85,52,29,10,3.38,0.486,25.229,0.421,1147.629,6.835,1135,1158,21.849,15,76,37,11.1,1.429,0.259,0.59,0.771,0,0.096,0.145,0.156,0.256,99.4,58.9,102.7,0.00615,0,0.34769,0,0,0,0.41538,0,0.21846,0,0,0,0,0.01231,0,56.2501,35.27,0,35.27,35.27,0,0,0,0,0,0,0,0,105.81,56.2501
2075,28,92,37,37,34,3.969,0.173,25.753,0.431,1144.88,6.945,1135,1163,21.784,14,106,44,18.2,1.553,0.223,0.691,1.331,0,0.239,0.262,0.223,0.323,82.1,63,80.5,0.06471,0.0077,0.54545,0,0,0,0.10632,0,0.26348,0,0,0,0,0.01233,16.6859,59.8207,52.646,0,52.646,52.646,0,0,0,0,0,0,0,0,157.938,76.5067
2170,19,134,25,45,16,-5.878,0.565,19.656,0.726,1130.023,35.053,1058,1194,25.533,183,548,382,68,1.446,0.553,0.813,4.881,0.042,1.277,1.49,0.991,1.37,29.3,72.4,30,0.0062,0,0.07287,0,0,0,0.36744,0,0.54109,0.0124,0,0,0,0,21.3871,63.3322,51.99,0,51.99,51.99,0,0,0,0,0,0,0,0,155.97,84.7193
2171,17,103,23,46,17,-5.943,0.896,19.289,0.95,1180.714,22.706,1120,1230,25.232,213,670,445,103.2,1.458,0.615,0.667,4.919,0.023,1.101,1.365,0.951,1.16,132.5,67.5,120.7,0,0,0.02009,0,0,0,0.79753,0,0.18083,0,0,0,0,0.00155,20.3338,2.9361,54.059,0,54.059,54.059,0,0,0,0,0,0,0,0,162.177,23.2698
2172,17,120,26,42,13,-4.975,1.096,20.422,1.228,1181.335,24.479,1127,1240,25.397,122,610,344,135.9,1.44,0.467,0.667,9.261,0,1.279,1.685,1.403,1.413,114.4,63.7,113,0,0,0.39385,0,0,0,0.58769,0,0.01077,0,0,0,0,0.00769,19.9174,87.7489,25.864,0,25.864,25.864,0,0,0,0,0,0,0,0,77.592,107.6662
2173,9,106,24,36,9,-3.548,0.613,21.997,0.757,1137.423,23.471,1096,1181,25.545,91,457,206,66.1,1.489,0.301,0.815,6.995,0.01,1.118,1.491,1.231,1.242,153.5,66.8,152.2,0.11455,0.03406,0.72601,0.00464,0,0.0031,0.08978,0,0,0.00155,0,0,0,0.02632,55.5939,49.1634,44.202,0,44.202,44.202,0,0,0,0,0,0,0,0,132.606,104.7573
2174,9,97,28,32,9,-3.359,0.526,22.3,0.686,1134.787,12.277,1101,1167,25.658,91,360,177,53.3,1.428,0.157,0.644,4.293,0,0.739,0.97,0.822,0.89,72.6,73.1,80,0.11283,0.03246,0.58887,0,0,0,0.2102,0,0,0,0,0,0,0.05564,13.0754,108.0133,0.41,0,0.41,0.41,0,0,0,0,0,0,0,0,1.23,121.0887
2175,17,98,23,34,9,-2.942,0.702,22.462,0.682,1100.12,25.619,1066,1189,25.403,61,329,147,68.2,1.428,0.244,0.663,4.618,0.01,1.163,1.446,0.971,1.439,157.4,74.7,151.2,0,0.00462,0.26462,0,0,0,0.65077,0,0.01692,0,0,0,0,0.06308,15.9199,40.0111,64.318,0,64.318,64.318,0,0,0,0,0,0,0,0,192.954,55.931
