ID AU
-1.5062 1.1253
ID CA
-1.3437 1.1789
-1.3175 1.1772
-1.3003 1.1996
-1.3364 1.1973
ID CA
-1.5202 1.2253
-1.3770 1.2174
-1.3735 1.2329
-1.2594 1.1792
-1.2962 1.1565
-1.2793 1.1465
-1.3469 1.1480
-1.3638 1.1311
-1.3233 1.1253
-1.3122 1.1287
-1.2384 1.1142
-1.2472 1.1051
-1.1244 1.0748
-1.1926 1.1177
-1.1244 1.0958
-1.1092 1.1110
-1.1812 1.1541
-1.1640 1.1635
-1.1025 1.1360
-1.0640 1.1672
-1.1745 1.2028
-1.1506 1.2116
-1.2463 1.2568
-1.2892 1.2550
-1.3233 1.2892
-1.4922 1.2930
-1.5528 1.2807
-1.5488 1.2402
ID CA
-1.7272 1.2495
-1.6855 1.2565
-1.6847 1.2965
-1.7509 1.2944
-1.7856 1.2720
-1.7392 1.2612
ID CA
-1.7835 1.2087
-1.7544 1.2276
-1.8145 1.2460
-1.7920 1.2772
-1.8150 1.2895
-1.8725 1.2956
-1.8795 1.2597
-1.9052 1.2819
-1.9880 1.2813
-2.0930 1.3087
-2.1650 1.3023
-2.1910 1.2615
-2.1461 1.2480
-2.0554 1.2577
-2.0492 1.2370
-1.9405 1.2320
-2.0396 1.2276
-2.0227 1.2157
-1.9810 1.2130
-1.9647 1.1973
-1.8468 1.2145
ID CA
-2.1595 0.8517
-2.1645 0.8654
-2.1962 0.8875
-2.2342 0.8940
-2.2438 0.8908
-2.1939 0.8616
ID CA
-1.9714 1.3017
-1.8075 1.3148
-1.8308 1.3344
-1.8652 1.3332
-1.8839 1.3478
-1.9189 1.3376
-1.9017 1.3265
-1.9906 1.3422
-2.0784 1.3262
ID CA
-1.9600 1.3545
-1.9078 1.3571
-1.9081 1.3813
-2.0180 1.3668
ID CA
-1.7357 1.3128
-1.6342 1.3078
-1.6313 1.3212
-1.7278 1.3481
-1.8215 1.3431
-1.7713 1.3242
-1.7445 1.3245
ID CA
-1.7692 1.3612
-1.7144 1.3635
-1.7249 1.3787
-1.7812 1.3898
-1.8360 1.3904
-1.8057 1.3705
ID CA
-1.6908 1.3805
-1.6753 1.3568
-1.6141 1.3563
-1.6409 1.3735
ID CA
-1.6015 1.3105
-1.3808 1.3046
-1.3825 1.3259
-1.5546 1.3277
-1.5508 1.3344
-1.3703 1.3355
-1.2282 1.4554
-1.6465 1.4245
-1.6718 1.3991
-1.6010 1.3694
-1.5178 1.3708
-1.5143 1.3554
-1.5817 1.3437
-1.6759 1.3501
-1.6695 1.3382
-1.6013 1.3306
ID CA
-2.4596 1.2238
-2.4599 1.0608
-2.4328 1.0611
-2.4039 1.0366
-2.3666 1.0526
-2.3039 0.9946
-2.2741 0.9870
-2.2732 0.9715
-2.2823 0.9628
-2.2843 0.9465
-2.2292 0.8995
-2.1802 0.8814
-2.1429 0.8625
-1.9927 0.8627
-1.8078 0.8625
-1.6628 0.8630
-1.6625 0.8718
-1.6505 0.8540
-1.5686 0.8444
-1.5423 0.8511
-1.4370 0.7971
-1.4312 0.7648
-1.4400 0.7478
-1.4554 0.7414
-1.4414 0.7315
-1.3755 0.7510
-1.3808 0.7653
-1.3335 0.7688
-1.3049 0.7913
-1.2352 0.7968
-1.2192 0.8222
-1.2025 0.8321
-1.1810 0.8266
-1.1810 0.8030
-1.1638 0.7907
-1.1264 0.7974
-1.1591 0.7750
-1.1448 0.7630
-1.0363 0.8056
-1.0579 0.8242
-1.0751 0.8053
-1.1092 0.8062
-1.1320 0.8277
-1.1180 0.8558
-1.1369 0.8668
-1.2244 0.8277
-1.1597 0.8770
-1.0389 0.8832
-1.0156 0.8975
-0.9867 0.8989
-1.0345 0.8380
-1.0281 0.8307
-0.9581 0.8202
-0.9406 0.8345
-0.9400 0.8187
-0.9190 0.8132
-0.9129 0.8318
-0.9339 0.8700
-0.9523 0.8625
-0.9823 0.8800
-0.9584 0.9083
-0.9642 0.9348
-1.0165 0.9695
-1.0488 0.9701
-1.1232 1.0649
-1.1486 1.0340
-1.1719 1.0252
-1.2098 1.0442
-1.2072 1.0675
-1.2772 1.0981
-1.3457 1.1007
-1.3670 1.0917
-1.3449 1.0515
-1.3644 1.0302
-1.3341 1.0074
-1.3460 0.9742
-1.3880 0.9570
-1.3717 0.9202
-1.3863 0.8980
-1.4312 0.9287
-1.4318 0.9672
-1.4837 0.9736
-1.5479 0.9949
-1.5826 1.0057
-1.6141 1.0022
-1.6263 1.0328
-1.6520 1.0334
-1.6430 1.0666
-1.5805 1.1045
-1.5382 1.1223
-1.5018 1.1655
-1.4438 1.1623
-1.4163 1.1716
-1.4099 1.1812
-1.4356 1.1973
-1.4125 1.1970
-1.4076 1.2101
-1.4452 1.2186
-1.4875 1.2218
-1.4837 1.2028
-1.5167 1.1915
-1.5079 1.1810
-1.5272 1.1772
-1.5278 1.1973
-1.5540 1.2136
-1.5692 1.1958
-1.5721 1.2160
-1.6179 1.2492
-1.6371 1.2594
-1.6345 1.2743
-1.5954 1.2734
-1.5709 1.2930
-1.6540 1.2997
-1.6596 1.2498
-1.6803 1.2483
-1.6809 1.2268
-1.6383 1.2195
-1.6415 1.1947
-1.6774 1.1935
-1.6631 1.2049
-1.6908 1.2250
-1.7325 1.2098
-1.6998 1.2017
-1.7176 1.1900
-1.8200 1.1923
-1.8343 1.2066
-1.8935 1.2031
-1.8772 1.1789
-1.9157 1.1932
-1.9612 1.1856
-2.0096 1.1891
-2.0049 1.1950
-1.9833 1.1973
-2.0125 1.2098
-2.0291 1.2060
-2.1414 1.2285
-2.1624 1.2162
-2.1636 1.2288
-2.1948 1.2200
-2.2345 1.2413
-2.3838 1.2107
-2.4243 1.2230
ID US
-2.1429 0.8625
-1.9927 0.8627
-1.8078 0.8625
-1.6628 0.8630
-1.6625 0.8718
-1.6505 0.8540
-1.5686 0.8444
-1.5423 0.8511
-1.4370 0.7971
-1.4312 0.7648
-1.4400 0.7478
-1.4554 0.7414
-1.4414 0.7315
-1.3755 0.7510
-1.3808 0.7653
-1.3335 0.7688
-1.3049 0.7913
-1.2352 0.7968
-1.2192 0.8222
-1.2025 0.8321
-1.1810 0.8266
-1.1810 0.8030
-1.1638 0.7907
-1.2230 0.7630
-1.2372 0.7490
-1.2233 0.7300
-1.2895 0.7108
-1.3277 0.6481
-1.3189 0.6326
-1.3309 0.6128
-1.4158 0.5477
-1.4195 0.5364
-1.3945 0.4722
-1.4041 0.4457
-1.4198 0.4433
-1.4464 0.4885
-1.4438 0.5072
-1.4610 0.5256
-1.5613 0.5352
-1.5572 0.5142
-1.5975 0.5136
-1.5989 0.5206
-1.6430 0.5224
-1.6812 0.5060
-1.7001 0.4801
-1.6949 0.4570
-1.7287 0.4640
-1.7378 0.4848
-1.7582 0.5139
-1.7897 0.5262
-1.7996 0.5092
-1.8229 0.5206
-1.8331 0.5378
-1.8591 0.5591
-1.8900 0.5603
-1.8888 0.5518
-1.9361 0.5512
-2.0058 0.5752
-2.0443 0.5734
-2.0528 0.5880
-2.1035 0.6075
-2.1633 0.6848
-2.1703 0.7128
-2.1744 0.7435
-2.1650 0.8175
-2.1788 0.8461
-2.1362 0.8453
ID ST
0.1088 -0.0018
0.1167 -0.0082
0.1146 0.0102
ID CV
-0.4381 0.2523
-0.4220 0.2575
-0.4331 0.2645
ID CV
-0.4025 0.2835
ID CV
-0.4037 0.2987
ID CV
-0.4255 0.2917
ID CV
-0.4410 0.2920
ID CV
0.4460 0.3063
ID SH
-0.0968 -0.2692
-0.1050 -0.2759
-0.0995 -0.2759
ID TF
0.9088 -0.8100
ID TF
1.2787 -0.9249
1.2959 -0.9275
ID TF
1.2055 -0.8668
1.2288 -0.8700
1.2387 -0.8546
1.2055 -0.8496
ID GI
-0.0825 0.6320
-0.0814 0.6317
-0.0814 0.6358
ID SM
0.1788 0.7919
0.1770 0.7869
0.1835 0.7922
ID PG
2.5988 -0.1012
2.5988 -0.0960
2.6437 -0.0945
2.6486 -0.0875
2.6553 -0.0857
2.6536 -0.0718
2.6720 -0.0735
2.6702 -0.0857
2.6620 -0.0962
2.6405 -0.1085
2.6221 -0.1085
ID PG
2.5824 -0.0356
2.5690 -0.0353
ID PG
2.6256 -0.0435
2.6387 -0.0417
ID PG
2.6454 -0.0452
2.6737 -0.0610
2.6836 -0.0715
2.6836 -0.0837
2.6755 -0.0805
2.6737 -0.0610
ID PG
2.7137 -0.0951
2.7072 -0.1041
2.7274 -0.1208
2.7306 -0.1138
ID SB
2.7390 -0.1152
2.7525 -0.1266
2.7525 -0.1164
ID SB
2.7443 -0.1356
ID SB
2.7510 -0.1353
ID SB
2.7612 -0.1365
2.7714 -0.1517
2.7545 -0.1473
ID SB
2.7764 0.1324
2.7953 0.1485
2.8018 0.1412
2.7845 0.1228
ID SB
2.7991 0.1721
2.8163 0.1709
2.8090 0.1613
2.7939 0.1607
ID SB
2.8137 0.1455
2.8263 0.1668
2.8263 0.1601
2.8222 0.1435
ID SB
2.8254 0.1858
2.8426 0.1896
2.8423 0.1794
2.8265 0.1738
ID NC
2.9266 0.3850
2.8770 0.3465
2.8706 0.3570
2.9202 0.3923
ID NC
2.9225 0.3655
2.9324 0.3692
2.9315 0.3628
ID NC
2.9391 0.3786
2.9464 0.3777
2.9455 0.3710
ID NC
2.9228 0.2698
2.9298 0.2707
2.9307 0.2590
2.9178 0.2535
ID VU
2.9289 0.2809
2.9350 0.2902
2.9403 0.2864
2.9339 0.2753
ID VU
2.9371 0.2715
2.9426 0.2710
2.9420 0.2660
ID VU
2.9415 0.2812
2.9505 0.2800
2.9438 0.2858
ID VU
2.9482 0.2923
ID VU
2.9464 0.3127
2.9569 0.3095
2.9493 0.3054
ID VU
2.9569 0.3264
2.9665 0.3302
ID VU
2.9657 0.3372
2.9697 0.3415
ID VU
2.9727 0.3494
ID NR
2.8543 0.0058
2.8440 0.0050
2.8490 0.0125
ID MH
2.8292 0.0700
2.8193 0.0691
2.8228 0.0825
ID FM
2.7003 0.0665
2.6918 0.0548
2.7134 0.0481
ID KI
2.9505 0.0350
2.9435 0.0230
2.9555 0.0248
ID KI
2.9896 0.1283
3.0050 0.1143
3.0042 0.1260
ID TV
3.0167 0.0808
3.0100 0.0942
3.0240 0.0901
ID WF
3.1028 0.1272
3.0960 0.1388
3.1106 0.1327
ID WS
3.0853 0.1073
3.1016 0.1251
3.0841 0.1228
ID AS
2.7452 0.0405
2.7565 0.0236
2.7373 0.0286
ID CK
2.7475 0.0793
2.7565 0.0948
2.7408 0.0895
ID TO
2.9940 0.2412
3.0018 0.2450
3.0243 0.2386
3.0214 0.2310
ID FJ
3.1459 0.2803
3.1296 0.2882
3.1310 0.2963
3.1480 0.2925
ID FJ
3.1214 0.2981
3.1310 0.3083
3.1325 0.3165
3.1153 0.3197
3.1010 0.3153
3.1071 0.3057
ID NU
2.9088 0.2082
2.9172 0.2228
2.8997 0.2179
ID PF
2.4503 0.1482
2.4620 0.1654
2.4287 0.1537
ID PN
2.1446 0.2593
2.1475 0.2747
2.1204 0.2590
ID US
2.7198 0.3296
2.7029 0.3401
2.7183 0.3579
2.7309 0.3474
ID US
2.7306 0.3617
2.7248 0.3652
2.7597 0.3835
2.7688 0.3765
ID US
2.7869 0.3821
2.7828 0.3911
2.7953 0.3932
ID CC
1.7045 0.2045
1.6957 0.2199
1.7118 0.2228
ID CX
1.8471 0.1639
1.8375 0.1671
1.8515 0.1759
ID PW
2.3333 0.1312
2.3511 0.1251
2.3765 0.1222
ID GU
2.5454 0.2392
2.5287 0.2327
2.5398 0.2517
ID MP
2.5547 0.2736
2.5439 0.2610
2.5603 0.2610
ID MP
2.5562 0.2893
2.5705 0.2990
2.5588 0.3150
