latt,Year,-120,-119,-118,-117,-116,-115,-114,-113,-112,-111,-110,-109,-108,-107,-106,-105,-104,-103,-102,-101,-100,-99,-98,-97,-96,-95,-94,-93,-92,-91,-90,-89,-88,-87,-86,-85,-84,-83,-82,-81,-80,-79,-78,-77,-76,-75,-74,-73,-72,-71,-70,-69,-68,-67,-66,-65,-64,-63,-62,-61,-60,-59,-58,-57,-56,-55,-54,-53,-52,-51,-50,-49,-48,-47,-46,-45,-44,-43,-42,-41,-40,-39,-38,-37,-36,-35,-34,-33,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150
0,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.568,0.176,0.584,0.496,0.476,0.452,0.404,0.448,0.42,0.496,0.44,0.412,0.452,0.428,0.444,0.724,0.716,0.708,0.74,0.732,0.708,0.708,0.7,0.476,0.476,0.7,0.7,0.484,0.452,0.496,0.46,0.528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.072,0.16,0.504,0.4,0.44,0.592,0.584,0.584,0.464,0.452,0.496,0.488,0.472,0.44,0.488,0.444,0.404,0.456,0.448,0.568,0.424,0.536,0.272,,,0.4,0.584,0.568,0.28,0.16,0.088,0.08,0.144,0.536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.412,0.424,0.256,0.2,,,,,,0.288,0.46,0.592,0.584,0.584,0.216,0.216,0.144,0.168,,,,,,,,,,0.464,,,,,,,,,,,,,,,,,,,,,,,
1,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56,0.056,0.216,0.452,0.436,0.428,0.412,0.452,0.48,0.408,0.48,0.436,0.468,0.404,0.444,0.492,0.444,0.452,0.452,0.492,0.716,0.716,0.708,0.46,0.468,0.484,0.708,0.7,0.46,0.472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.216,0.584,0.424,0.464,0.44,0.448,0.432,0.448,0.476,0.452,0.404,0.496,0.48,0.404,0.412,0.472,0.464,0.488,0.48,0.488,0.432,0.456,0.48,0.404,0.432,0.48,0.504,0.168,0.128,0.088,0.08,0.088,0.232,0.512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46,0.464,0.48,0.504,0.216,,,,,,0.264,0.528,0.568,0.56,0.4,0.504,0.176,0.592,0.4,,,0.576,0.408,0.584,0.4,0.568,,,,0.48,,,,,,,,,,,,,,,,,,,,,,
2,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.184,0.128,0.192,0.464,0.42,0.412,0.476,0.7,0.404,0.496,0.42,0.468,0.444,0.444,0.724,0.732,0.716,0.492,0.452,0.476,0.716,0.724,0.724,0.496,0.724,0.492,0.484,0.468,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.504,0.496,0.472,0.496,0.488,0.496,0.452,0.46,0.436,0.476,0.492,0.44,0.456,0.464,0.488,0.424,0.404,0.428,0.404,0.496,0.536,0.404,0.404,0.488,0.4,0.544,0.128,0.128,0.072,0.064,0.088,0.12,0.176,0.28,0.512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52,0.44,0.576,,0.496,,,,,,0.144,0.168,0.504,0.576,0.584,0.592,0.272,0.408,0.448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.168,0.144,0.2,0.468,0.732,0.484,0.492,0.452,0.488,0.48,0.404,0.452,0.724,0.708,0.7,0.732,0.492,0.432,0.592,0.484,0.7,0.716,0.46,0.7,0.708,0.484,0.452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.176,0.464,0.48,0.46,0.472,0.42,0.42,0.436,0.476,0.74,0.484,0.44,0.464,0.488,0.42,0.48,0.468,0.468,0.436,0.452,0.48,0.404,0.46,0.404,0.528,0.112,0.032,0.064,0.088,0.104,0.128,0.128,0.12,0.16,0.16,0.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24,0.512,,,0.592,0.288,,,,,,,,,0.504,0.552,0.552,0.432,0.436,0.452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.152,0.16,0.248,0.48,0.448,0.568,0.412,0.412,0.48,0.404,0.404,0.476,0.732,0.732,0.756,0.444,0.28,0.576,0.484,0.7,0.7,0.708,0.46,0.484,0.468,0.444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.464,0.46,0.468,0.404,0.46,0.412,0.46,0.716,0.42,0.496,0.448,0.428,0.444,0.428,0.724,0.708,0.476,0.492,0.468,0.444,0.452,0.452,0.448,0.248,0.056,0.016,0.048,0.168,0.208,0.144,0.12,0.096,0.12,0.168,0.12,0.128,0.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.192,0.46,,,0.52,0.464,0.576,,,,,,,,,,,0.584,0.528,0.444,0.436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.264,0.296,0.504,0.52,0.424,0.576,0.424,0.432,0.464,0.504,0.464,0.444,0.708,0.716,0.708,0.404,0.56,0.404,0.468,0.476,0.484,0.492,0.444,0.468,0.436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.192,0.512,,,,,,,,,,,,,0.088,0.16,0.216,0.176,0.592,0.436,0.444,0.412,0.472,0.456,0.488,0.496,0.412,0.412,0.448,0.456,0.488,0.404,0.428,0.468,0.452,0.484,0.452,0.468,0.42,0.404,0.42,0.592,0.168,0.088,0.096,0.12,0.16,0.192,0.16,0.128,0.096,0.08,0.096,0.096,0.112,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.176,0.208,,,,0.432,0.48,0.56,,,,,,,,,,,0.584,0.528,0.408,0.544,0.592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28,0.288,0.44,0.272,0.264,0.448,0.552,0.544,0.536,0.536,0.408,0.412,0.484,0.452,0.488,0.448,0.428,0.476,0.428,0.436,0.472,0.48,0.488,0.496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.536,0.46,0.464,0.4,0.536,0.264,0.208,0.168,0.28,0.576,,,,,,0.144,0.504,0.52,0.504,0.176,0.28,0.428,0.42,0.404,0.424,0.432,0.456,0.412,0.452,0.468,0.42,0.464,0.48,0.48,0.412,0.42,0.46,0.46,0.428,0.42,0.496,0.472,0.424,0.592,0.568,0.216,0.248,0.264,0.46,0.576,0.176,0.144,0.136,0.088,0.088,0.112,0.104,0.088,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.568,0.46,0.408,,,,,,,,,,,,,,0.552,0.428,0.528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.224,0.576,0.436,0.432,0.184,0.48,0.408,0.512,0.528,0.52,0.404,0.452,0.716,0.468,0.716,0.716,0.492,0.7,0.428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.568,0.412,0.468,0.428,0.464,0.46,0.52,0.296,0.512,0.576,0.584,0.552,0.544,0.504,0.264,0.4,0.568,0.568,0.544,0.584,0.52,0.424,0.464,0.42,0.408,0.584,0.592,0.404,0.452,0.452,0.452,0.472,0.412,0.496,0.428,0.428,0.444,0.46,0.46,0.444,0.42,0.404,0.488,0.496,0.444,0.428,0.488,0.488,0.456,0.576,0.544,0.504,0.152,0.088,0.096,0.112,0.136,0.128,0.088,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.432,0.512,,,,,,,,,,,,,,,,,,,0.56,0.4,,,,,,,,,,,,,,,,0.536,,,,,,,0.46,0.464,,,,,,,,,,,,,,,,,,,,,,,,,
8,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.528,,,0.52,0.576,0.488,0.468,0.464,0.28,0.464,0.496,0.424,0.464,0.472,0.432,0.46,0.464,0.4,0.456,0.46,0.484,0.412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.408,0.488,0.412,0.412,0.428,0.412,0.456,0.46,0.4,0.584,0.592,0.408,0.432,0.4,0.584,0.536,0.272,0.576,0.576,0.576,0.424,0.592,0.448,0.488,0.48,0.42,0.412,0.42,0.46,0.412,0.412,0.412,0.436,0.496,0.464,0.464,0.496,0.436,0.436,0.476,0.484,0.428,0.42,0.472,0.496,0.448,0.472,0.42,0.504,0.496,0.456,0.584,0.4,0.52,0.216,0.12,0.12,0.112,0.112,0.136,0.104,0.08,0.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.592,0.272,,,,,,,,,,,,,,,,,,0.46,0.272,,,,,,,,,,,,,,,,,,,,,,0.176,0.152,0.536,0.432,0.404,,,,,,,,,,,,,,,,,,,,,,,,
9,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.192,0.256,0.232,0.256,0.44,0.48,0.456,0.468,0.42,0.456,0.46,0.544,0.52,0.488,0.496,0.456,0.576,0.456,0.46,0.248,0.584,0.436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.412,0.436,0.428,0.42,0.404,0.48,0.448,0.568,0.448,0.4,0.576,0.424,0.456,0.408,0.4,0.592,0.536,0.536,0.576,0.4,0.432,0.408,0.432,0.488,0.448,0.48,0.444,0.452,0.452,0.404,0.496,0.488,0.436,0.412,0.48,0.496,0.464,0.404,0.476,0.484,0.428,0.488,0.42,0.488,0.464,0.448,0.404,0.488,0.46,0.46,0.496,0.46,0.448,0.4,0.544,0.512,0.176,0.104,0.104,0.088,0.048,0.032,0.04,0.024,,,,,,,,,,,,,,,,,,,,,,,,,,,0.288,,,0.568,,,,,,,,,,,,,,,,,,0.208,0.584,,,,,,,,,,,,,,,,,,,,,,,,0.216,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,
10,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.216,0.168,0.264,,,,,,,0.584,0.412,0.436,0.46,,0.424,0.552,0.488,0.436,0.46,0.492,0.472,0.432,0.472,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.592,0.476,0.46,0.444,0.42,0.444,0.444,0.424,0.424,0.44,0.408,0.408,0.46,0.408,0.46,0.592,0.424,0.4,0.4,0.408,0.46,0.584,0.52,0.552,0.456,0.472,0.488,0.412,0.456,0.48,0.48,0.42,0.428,0.488,0.48,0.42,0.412,0.452,0.468,0.452,0.428,0.488,0.496,0.48,0.48,0.488,0.424,0.472,0.436,0.404,0.464,0.484,0.464,0.44,0.52,0.224,0.208,0.208,0.08,0.08,0.064,0.04,0.04,0.04,0.024,,,,,,,,,,,,,,,,,,,,,,,,,,0.448,0.504,0.128,,,,,,,,,,,,,,,,,,,,,0.52,,,,,,0.208,0.264,,,,,,,,,,,,,,,,,0.296,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.496,0.552,0.56,,,,,,,,,0.592,0.248,0.44,0.52,0.256,0.552,0.412,,,,,0.296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.424,0.412,0.404,0.42,0.428,0.404,0.48,0.42,0.44,0.424,0.46,0.424,0.4,0.448,0.44,0.424,0.44,0.456,0.448,0.456,0.408,0.424,0.576,0.432,0.44,0.456,0.4,0.44,0.464,0.408,0.44,0.472,0.48,0.428,0.42,0.42,0.436,0.42,0.412,0.488,0.496,0.404,0.464,0.448,0.48,0.44,0.464,0.464,0.472,0.428,0.428,0.46,0.464,0.448,0.568,0.232,0.048,0.024,0.048,,0.016,0.032,0.056,0.056,0.048,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,0.496,0.264,0.2,0.224,,,,,,,,,,,,,,,,,,,0.216,0.432,,,,,0.512,0.224,0.512,0.432,,,,,,,,,,,,,,,0.08,0.264,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.408,0.476,,,,,,,,,,,,0.544,0.104,,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.592,0.436,0.488,0.472,0.404,0.46,0.428,0.404,0.488,0.456,0.448,0.464,0.448,0.44,0.472,0.424,0.44,0.496,0.472,0.464,0.424,0.432,0.4,0.56,0.568,0.568,0.576,0.584,0.4,0.584,0.4,0.46,0.408,0.46,0.432,0.448,0.488,0.42,0.456,0.408,0.512,0.288,0.528,0.52,0.512,0.576,0.4,0.432,0.544,0.576,0.488,0.46,0.448,0.456,0.424,0.536,0.096,0.032,-0.016,,,,,,,,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,0.44,0.264,0.296,0.224,,,,,,,,,,,,,,,,,,,0.152,0.576,,,,0.216,0.576,0.216,0.488,0.464,0.272,,,,,,,,,,,,,,0.192,,0.256,0.448,,,,,,,,,,,,,,,,,,,,,,,,,
13,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.436,0.42,0.472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.504,0.448,0.48,0.496,0.404,0.444,0.412,0.42,0.404,0.496,0.464,0.424,0.432,0.424,0.552,0.544,0.52,0.544,0.584,0.4,0.56,0.552,0.544,0.544,0.544,0.272,0.256,0.528,0.568,0.584,0.544,0.552,0.544,0.512,0.296,0.536,0.544,0.52,0.584,0.552,0.576,0.52,0.16,0.248,0.248,0.232,0.248,0.288,0.256,0.224,0.296,0.428,0.46,0.444,0.48,0.4,0.52,0.048,-0.016,-0.008,-0.024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.432,0.28,0.232,0.184,0.224,,,,,,,,,,,,,,,,,,,0.128,0.24,,0.224,0.256,0.296,0.52,0.456,0.42,0.428,0.44,0.528,,,,,,,,,,,,0.232,,0.256,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.496,0.46,0.46,0.44,0.488,0.56,0.488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.288,0.424,0.448,0.464,0.404,0.412,0.404,0.456,0.464,0.432,0.4,0.288,0.512,0.536,0.264,0.288,0.288,0.24,0.248,0.224,0.232,0.232,0.24,0.256,0.216,0.216,0.216,0.256,0.24,0.248,0.504,0.288,0.208,0.16,0.2,0.24,0.224,0.2,0.264,0.248,0.232,0.24,0.096,0.128,0.128,0.184,0.192,0.184,0.168,0.176,0.232,0.432,0.424,0.428,0.468,0.456,0.296,-0.008,-0.024,,0.024,0.2,0.072,0.024,-0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.424,0.208,0.16,0.112,0.224,,,,,,,,,,,,,,,,,,,0.112,0.544,0.256,0.56,0.432,0.288,0.42,0.452,0.452,0.476,0.448,,,,,,,,,,,,,0.528,0.52,0.528,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.288,0.536,0.56,0.456,0.464,0.456,0.464,0.472,0.432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.296,0.576,0.46,0.424,0.46,0.408,0.456,0.4,0.584,0.568,0.536,0.264,0.256,0.24,0.264,0.232,0.216,0.16,0.152,0.144,0.16,0.144,0.152,0.208,0.184,0.184,0.168,0.144,0.128,0.12,0.08,0.088,0.112,0.08,0.072,0.096,0.12,0.096,0.2,0.176,0.112,0.104,0.096,0.072,0.072,0.096,0.104,0.104,0.096,0.08,0.16,0.28,0.272,0.296,0.408,0.576,0.224,-0.008,,,0.04,0.136,0.064,0.048,0.064,0.048,0.032,,,,,,,,,,,,,,,,,,,,,,,,,0.456,0.576,0.208,0.128,0.152,0.184,,,,,,,,,,,,,,,,,,,0.504,0.424,0.224,0.24,0.544,0.256,0.46,0.448,0.436,0.444,0.424,,,,,,,,,,,,0.52,0.552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1997,,,,,,,,,,,,,,,,,,,,,,,,0.24,,,,0.552,0.288,0.544,0.48,0.444,0.48,0.432,0.48,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.528,0.504,0.264,0.2,0.208,0.296,0.272,0.256,0.232,0.192,0.168,0.136,0.128,0.16,0.16,0.136,0.152,0.08,0.128,0.152,0.128,0.176,0.168,0.112,0.128,0.096,0.064,0.048,0.024,0.024,0.024,0.024,0.016,0.024,0.032,0.056,0.064,0.08,0.064,0.048,0.064,0.08,0.088,0.072,0.048,0.056,0.056,0.072,0.072,0.088,0.064,0.096,0.112,0.112,0.2,0.072,,,,0.072,0.088,0.04,0.032,0.064,0.096,0.104,0.08,0.04,,,,,,,,,,,,,,,,,,,,,,,0.584,0.248,0.232,0.216,0.512,0.192,0.24,,,,,,,,,,,,,,,,,,0.576,0.576,0.552,0.552,0.224,0.232,0.4,0.488,0.716,0.476,0.48,,,,,,,,,,,,0.408,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1997,,,,,,,,,,,,,,,,,,,,,0.412,0.456,0.46,0.288,0.44,0.408,0.576,0.576,0.488,0.452,0.552,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.104,0.12,0.096,0.112,0.112,0.096,0.096,0.088,0.112,0.128,0.112,0.096,0.072,0.064,0.064,0.064,0.08,0.088,0.096,0.088,0.088,0.088,0.104,0.12,0.088,0.056,0.04,0.024,0.008,0.016,0.024,0,0,-0.008,0.016,0.032,0.056,0.064,0.04,0.04,0.032,0.048,0.056,0.048,0.04,0.04,0.056,0.048,0.056,0.048,0.016,0.024,0.056,0.032,0.08,,,,,0.048,0.064,0.056,0.056,0.048,0.088,0.08,0.056,0.056,0.056,0.104,,,,,,,,,,,,,,,,,,,,0.456,0.544,0.152,0.152,0.232,0.288,0.28,0.592,0.456,,,,,,,,,,,,,0.584,0.552,0.504,0.168,0.52,0.44,0.52,0.28,0.568,0.424,0.412,0.46,0.716,0.408,,,,,,,,,,,,,0.264,0.584,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1997,,,,,,,,,,,,,,,,,,,0.472,0.536,0.456,0.592,0.296,0.456,0.412,0.444,0.432,0.448,0.412,0.436,0.488,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.064,0.096,0.096,0.056,0.056,0.048,0.04,0.024,0.024,0.024,0.008,0.024,0.032,0.032,0.04,0.032,0.048,0.056,0.056,0.056,0.048,0.064,0.072,0.104,0.088,0.056,0.048,0.024,0.008,0.008,0.016,0.024,0.024,0.016,0.024,0.048,0.056,0.056,0.056,0.048,0.032,0.04,0.056,0.048,0.04,0.032,0.048,0.04,0.04,0.032,0.016,0.024,0.024,0.008,0.024,,,,0.008,0.072,0.048,0.064,0.064,0.064,0.072,0.056,0.048,0.048,0.048,0.056,0.064,0.056,,,,,,,,,,,,,,,,,,0.464,0.232,0.112,0.216,0.272,0.56,0.296,0.464,0.472,0.448,,,,,,,,,,,,,0.408,0.456,0.592,0.44,0.432,0.456,0.456,0.428,0.488,0.468,0.468,0.464,,,,,,,,,,,,,,0.42,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1997,,,,,,,,,,,,,,,,,0.432,0.48,0.428,0.468,0.44,0.448,0.288,0.492,0.436,,,,0.56,0.476,0.484,0.444,,,,,,,,,,,,,,,,0.408,0.584,0.496,0.428,0.412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016,0.04,0.032,0.04,0.048,0.04,0.024,0.016,0.008,0,0.008,0.008,0.024,0.024,0.024,0.04,0.048,0.048,0.048,0.048,0.048,0.048,0.056,0.072,0.064,0.064,0.048,0.04,0.024,0.024,0.024,0.016,0.024,0.032,0.04,0.048,0.064,0.08,0.08,0.08,0.048,0.032,0.048,0.048,0.048,0.04,0.024,0.032,0.024,0.024,0.016,0.032,0.024,0.008,,,,0,0.056,0.032,0.048,0.072,0.064,0.04,0.048,0.056,0.056,0.072,0.072,0.064,0.04,0.032,0.032,,,,,,,,,,,,,,,,,0.432,0.12,0.136,0.248,0.552,0.432,0.568,0.432,0.592,0.432,0.464,0.448,,,,,,,,,,0.576,0.4,0.496,0.48,0.4,0.456,0.436,0.78,0.716,0.724,0.748,0.42,,,,0.496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1997,,,,,,,,,,,,,,,,0.48,0.488,0.456,0.48,0.472,0.456,0.584,0.408,0.496,,,,,,0.468,0.724,0.472,0.52,,,,,,,,,,,,,,,0.576,0.448,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032,0.024,0.016,0.024,0.016,0.016,0.032,0.032,0.024,0.016,0.008,0.008,0.008,0.024,0.04,0.032,0.032,0.04,0.04,0.048,0.048,0.048,0.056,0.048,0.056,0.048,0.048,0.048,0.04,0.024,0.04,0.04,0.048,0.032,0.04,0.064,0.056,0.064,0.072,0.08,0.064,0.048,0.048,0.048,0.04,0.04,0.024,0.008,0.024,0.024,0.008,0.016,0.024,-0.016,,,,0.016,0.056,0.024,0.056,0.072,0.072,0.048,0.032,0.024,0.032,0.056,0.088,0.096,0.048,0.016,0.032,0.024,,,,,,,,,,,,,,,,0.48,0.176,0.2,0.264,0.56,0.408,0.46,0.496,0.472,0.488,0.452,0.428,0.46,,,,,,,,0.584,0.46,0.424,0.412,0.428,0.424,0.404,0.42,0.74,0.708,0.748,0.78,0.708,,,,0.496,0.448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1997,,,,,,,,,,,,,,,,0.484,0.492,0.484,0.472,0.584,0.536,0.42,0.46,,,,,,,,0.476,0.436,0.584,,,,,,,,,,0.412,0.432,0.568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008,0.024,0.024,0.016,0.016,0.024,0.032,0.048,0.056,0.04,0.024,0.016,0.024,0.032,0.032,0.032,0.032,0.032,0.04,0.032,0.04,0.04,0.048,0.048,0.048,0.048,0.04,0.04,0.04,0.048,0.04,0.048,0.032,0.032,0.048,0.072,0.064,0.072,0.072,0.064,0.072,0.072,0.056,0.04,0.04,0.04,0.024,0,0.024,0.016,0.016,0.008,0.008,,,,0,0.048,0.04,0.024,0.04,0.048,0.04,0.048,0.048,0.04,0.032,0.032,0.048,0.104,0.072,0.056,0.04,0.024,0.008,,,,,,,,,,,,,,,0.404,0.272,0.568,0.56,0.56,0.456,0.448,0.42,0.464,0.48,0.464,0.436,0.496,0.56,,,,,,0.428,0.404,0.52,0.232,0.288,0.56,0.424,0.496,0.412,0.7,0.764,0.74,0.788,0.7,0.448,,,,0.512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1997,,,,,,,,,,,,,,,,0.732,0.436,0.584,0.24,0.504,0.412,0.46,0.496,,,,,,,,,,,,,,,,,,0.412,0.48,0.408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.024,0.032,0.024,0.024,0.032,0.048,0.056,0.048,0.056,0.056,0.048,0.048,0.04,0.032,0.04,0.04,0.04,0.024,0.032,0.032,0.04,0.048,0.056,0.048,0.048,0.04,0.056,0.072,0.048,0.048,0.048,0.04,0.048,0.064,0.064,0.072,0.072,0.072,0.064,0.064,0.056,0.048,0.04,0.048,0.048,0.04,0.056,0.04,0.016,0.008,0.016,,,0,0.024,0.024,0.024,0.016,0.024,0.04,0.048,0.048,0.04,0.04,0.04,0.032,0.04,0.104,0.104,0.08,0.024,0.024,0.032,0.032,,,,,,,,,,,0.568,0.552,0.216,0.44,0.424,0.592,0.464,0.428,0.456,0.496,0.404,0.584,0.44,0.48,0.42,0.412,0.42,0.584,0.504,0.584,,,0.444,0.404,0.424,0.176,0.56,0.448,0.412,0.432,0.404,0.484,0.732,0.732,0.716,0.476,0.46,0.48,0.424,0.544,0.4,0.408,0.512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
